id,old_col1,old_col2,old_col3,new_col1,new_col2,new_col3
318396,353,0.9238095789948696,C,123,0.4186256025983104,C
371636,936,0.45504093203355467,C,890,0.03407566870643608,C
610136,31,0.5088196510453393,D,706,0.1669356375182679,D
587200,513,0.3866459940087531,B,135,0.5148970921850203,B
925734,931,0.3586020929265594,C,411,0.6969286989937781,C
525718,315,0.022306376830497743,A,729,0.29339189171068103,A
875058,949,0.7575691722906741,A,756,0.9207237091284813,A
886685,522,0.8537240366927739,C,917,0.007783745181212387,C
658895,630,0.9960592163637011,A,520,0.7225331856912439,A
56649,6,0.03221870668711768,B,237,0.2973485327757408,B
26439,521,0.24872818451204826,B,577,0.5176776416398705,B
570190,234,0.6984802804097715,C,976,0.1431965607548834,C
820643,135,0.3609563906774489,A,355,0.28479095671767396,A
380879,106,0.17799113196348948,D,294,0.2738485000031867,D
507760,726,0.6130069136302301,D,906,0.16932077175735538,D
206899,207,0.3244328329102767,B,612,0.902541302440651,B
761362,395,0.3517658934628174,C,378,0.2031409388917499,C
412597,728,0.8681886473806832,A,733,0.7063221999942039,A
186733,868,0.12904725490551183,D,455,0.888879756869867,D
507612,272,0.11074823660482924,C,885,0.1368180363854561,C
38282,744,0.9581402580433068,D,762,0.793320255148722,D
458701,889,0.13204615540419584,B,954,0.7051036864086792,B
213136,864,0.28121077024180563,B,751,0.49672640325575823,B
300601,858,0.5348569068400236,B,203,0.6347727244784231,B
28940,923,0.2075238238762671,B,973,0.5163062278714536,B
188458,908,0.9359408649483397,D,502,0.5577371613026946,D
50315,126,0.7531301658228455,C,727,0.1781150254518742,C
173089,373,0.5701421972032261,B,896,0.29211591681820004,B
768805,997,0.5686154423986798,D,224,0.11236742111235065,D
121233,865,0.8767278903700628,C,678,0.42486528393491485,C
297556,67,0.34194062983768814,D,475,0.9563155272521522,D
326524,846,0.8152527429551458,B,575,0.7717986577987076,B
185994,828,0.9552229851832279,B,274,0.4855053926124189,B
595457,651,0.7345204403374845,D,347,0.636266192931865,D
958968,838,0.07673868428583985,B,315,0.44763634659209506,B
540161,461,0.40046508325108576,A,586,0.8756219757090147,A
887444,669,0.30858586707360725,B,566,0.7333343494586925,B
687348,321,0.6514631923758567,A,36,0.8454819621147839,A
623187,398,0.07002332797004951,B,160,0.2830897219588342,B
401959,318,0.2504682754329518,D,235,0.6315555034012469,D
421598,947,0.08663824992178604,A,78,0.0738902427592103,A
681210,167,0.2878107591079827,B,15,0.7426519828308487,B
13874,841,0.5963322759556419,B,102,0.2642699552272437,B
583583,517,0.2669880945205788,D,227,0.9668863296980463,D
273597,601,0.055596804444037806,D,508,0.7275574534657983,D
365605,317,0.5939963709243384,C,829,0.6299138290868508,C
663656,587,0.8281757574098543,B,97,0.5608854231927969,B
580209,241,0.3158808279634757,D,885,0.9420932791368026,D
826648,680,0.5249082258636047,C,785,0.49341774174588804,C
364494,687,0.6844140215383697,C,435,0.6992555638961825,C
938891,920,0.7827493359740502,A,775,0.01362452031741368,A
240257,17,0.2012163527286035,C,39,0.885502833308147,C
588649,841,0.36091756205288084,B,641,0.8031536305292628,B
230809,776,0.2275369384633653,D,766,0.8742150481573123,D
398000,982,0.08610239663640407,C,303,0.11758327808588287,C
763096,216,0.5495069238125847,D,958,0.3301771724751561,D
663287,189,0.14427519252514376,A,536,0.7150814297006131,A
938351,184,0.8259790436084037,B,325,0.41630294307489524,B
636117,874,0.05915827128100182,A,481,0.0670480131604545,A
269492,700,0.9598773721878974,C,319,0.7014646320616783,C
812790,98,0.08711936445923418,A,710,0.09384784503081056,A
985278,577,0.14069862074350659,A,62,0.6249727641693807,A
749820,452,0.5326955815093893,D,606,0.15242180304956643,D
655589,308,0.7438781223562548,B,172,0.0026707856607802727,B
247351,73,0.0585329888518733,C,221,0.09133826888760255,C
178515,574,0.37950471147921516,C,331,0.07778742831910646,C
836529,575,0.6351474993137864,D,140,0.5117052630129038,D
401859,312,0.7110541840511064,D,573,0.39324666095755656,D
65237,310,0.10051765165765791,A,968,0.6337698834658037,A
158060,883,0.2637434427119093,B,25,0.866138438624793,B
388608,670,0.9739688842518418,D,955,0.7476284950631739,D
735372,774,0.512995595907975,A,200,0.4420805674865199,A
829788,548,0.0850521573021541,B,932,0.368867426483386,B
118843,348,0.29417626200595726,A,662,0.2749514180546556,A
401030,710,0.21226324278141007,C,712,0.7042644862311925,C
98725,165,0.9170163242551607,B,484,0.7499359985808791,B
290948,187,0.827449965560039,B,378,0.028836970127526507,B
739025,503,0.14026983523853664,B,84,0.41957258309471923,B
122564,625,0.1857227761750142,C,57,0.4433780062010746,C
857716,761,0.44426889055085195,C,670,0.6140037904490055,C
648236,481,0.9083343921223669,B,340,0.8372735282182017,B
979661,670,0.3783623960578182,A,454,0.04450842943434008,A
473175,635,0.8081029893414343,C,650,0.7468284282246531,C
823079,710,0.5285530500597135,D,318,0.27376313925206197,D
191398,212,0.3349047612500333,B,349,0.4662522790444885,B
147074,171,0.5007060754791067,B,119,0.9180110923242697,B
311976,96,0.5900603930469603,C,747,0.08641765404983526,C
202913,238,0.21501573698716936,A,222,0.6379456175456163,A
589293,95,0.13330901517754212,B,898,0.7242767657580772,B
205911,251,0.5843750840372149,B,315,0.837308322495897,B
268900,108,0.12154970968637424,C,388,0.7059139630725723,C
875466,178,0.17860518724822083,B,285,0.1404260737079378,B
339582,67,0.7237249455683062,D,855,0.18824529106020493,D
963751,149,0.020274652648715863,B,181,0.9792782090226735,B
711910,821,0.787346196512795,C,350,0.6996538264191929,C
907649,556,0.4909748764741315,A,525,0.7734089956486373,A
624016,93,0.6364127656011797,B,478,0.2608459147173765,B
176582,556,0.4691050072350995,D,529,0.6583321812086825,D
367966,679,0.8603817064394408,B,486,0.1398152818325673,B
844659,0,0.08836904316109451,C,431,0.47549592207903024,C
220226,848,0.6291044023806416,D,478,0.5467781065863424,D
39067,277,0.23707622131427397,C,449,0.8092213318989598,C
773964,727,0.6275398614038776,D,258,0.7233724547417072,D
439718,755,0.7781899874131422,A,994,0.9289895361470633,A
19844,119,0.4949674760708428,B,781,0.9347544454102629,B
416561,86,0.19060098961080119,A,993,0.09039864919538443,A
581610,933,0.98154995244398,C,820,0.34610244973535476,C
19707,942,0.24815127958689776,B,471,0.0008432094649121202,B
403769,974,0.1755385504202418,C,205,0.8829547403161856,C
73596,485,0.29281197324693053,B,189,0.2361835826766654,B
205583,748,0.039544871481014376,B,447,0.09016689452629079,B
966316,656,0.640088754432403,A,157,0.6847135764013843,A
159106,490,0.4624649309156428,C,488,0.15932980436617028,C
884174,293,0.18640228854179453,B,482,0.5498290709166708,B
218884,341,0.05387283201955395,A,325,0.7630442972128272,A
802830,247,0.023455920677983633,C,409,0.7732604393892871,C
986972,967,0.6616690303142633,B,906,0.6085223345321419,B
758650,545,0.4863189475289934,D,377,0.3622804383922439,D
675673,68,0.05793485229248041,C,661,0.2300734753763668,C
247788,883,0.5810383299937985,C,45,0.21123234407557478,C
16535,551,0.2885703457399865,A,347,0.3840665344450245,A
708043,354,0.919874914411345,A,435,0.15074756953838553,A
36239,398,0.06430438248612014,D,167,0.39821614088371227,D
85261,274,0.8230392301420437,B,164,0.3190257782395147,B
642203,623,0.9544032590105562,C,497,0.653817236124881,C
827626,683,0.8248692535013342,C,7,0.3371156897261829,C
575814,110,0.19565838892417453,C,475,0.28171395540121524,C
983467,221,0.4823766841223751,C,888,0.48962141171284546,C
249705,822,0.5944871365146187,A,910,0.5993282250045808,A
287294,700,0.8980096455076992,D,457,0.3246325500136863,D
536292,190,0.11123819874360819,C,179,0.08404685955483615,C
258089,715,0.9704000761274011,C,129,0.7267874043035828,C
195937,734,0.015046316477584587,C,78,0.32658847699161864,C
125902,758,0.037974313343788646,C,150,0.609353490001286,C
900857,179,0.6308369347080918,D,188,0.9503588806596922,D
675596,921,0.23988408582696275,D,812,0.1916436372018987,D
75842,459,0.6458403906597849,D,778,0.9354782658587816,D
555838,516,0.5545269904987397,C,694,0.2849125062873915,C
767987,76,0.6582681138994022,C,416,0.2071363405787866,C
193355,433,0.7153766429274899,B,226,0.2248247714197108,B
336763,18,0.6150722123878513,A,473,0.8543559889686938,A
58684,325,0.4637402709942674,C,545,0.6977253643424317,C
576967,42,0.11084171162482459,C,212,0.7480108960335597,C
362597,157,0.94811079136824,D,769,0.9733570686272358,D
405827,254,0.04881127532616647,A,405,0.21830538072664407,A
858101,258,0.44114957529354026,D,584,0.2893489761547925,D
210042,275,0.9358709079061815,A,785,0.7775246797828578,A
736829,452,0.46922853675587217,C,428,0.9004589065853397,C
738430,323,0.7763522247697358,D,946,0.8733418969633179,D
126789,461,0.6179627748401536,D,545,0.8298663000319514,D
357460,285,0.7676122100879507,A,651,0.02904099687096451,A
725299,611,0.8377930044264309,A,141,0.6097060637170097,A
817282,222,0.5888317112496065,D,332,0.6098125074054357,D
846243,790,0.22849964895631736,B,582,0.6254951243990178,B
415530,660,0.08349136218463737,B,915,0.030889758519882404,B
214116,452,0.8007994438082282,A,815,0.17687789330486414,A
285675,558,0.09428099762600162,C,250,0.4622122326645721,C
775983,842,0.7049722996273875,C,7,0.7486085745120239,C
678912,690,0.9696739805351462,C,801,0.4170896109757931,C
567168,990,0.872595070556728,B,106,0.14598373954795585,B
940305,294,0.6307916160532341,D,270,0.09712570406515653,D
506752,378,0.9780611264480714,B,775,0.25999955343040004,B
154582,363,0.8542932924469424,A,151,0.5217792934807421,A
342513,424,0.34216000204942965,D,226,0.8801705939386123,D
600612,899,0.24163157008255953,D,495,0.8971336065223244,D
336909,176,0.8226097845951104,D,684,0.9469482531007573,D
53603,84,0.1941725492769406,C,316,0.20642925966016934,C
691589,881,0.3928999166514112,D,284,0.6086412353665706,D
956613,51,0.49016062389104154,C,457,0.5667021611552595,C
231504,36,0.22483395328300748,D,250,0.25607207266442367,D
930459,329,0.6587700495811404,A,706,0.7173803259139213,A
408710,524,0.07578021027557524,A,41,0.9793774903501399,A
583097,758,0.9647948892201496,D,599,0.761680495599437,D
665366,385,0.8854865721427317,D,549,0.8816407083080157,D
951349,34,0.5457455776529293,C,326,0.7900161268853075,C
359776,231,0.5411721589918117,A,201,0.47829904493992315,A
950970,798,0.3825591276972852,A,487,0.1973962418725781,A
204042,274,0.4291361291361018,D,257,0.7545602500972812,D
128906,164,0.0322406122018275,B,326,0.8933672008987843,B
491539,486,0.20847067219575655,A,778,0.43201491738093034,A
591275,939,0.8765818076197298,A,947,0.8620298910379285,A
262071,748,0.6629048777585603,B,797,0.10871170284489273,B
664997,627,0.11593011890266436,C,218,0.3072003387047325,C
977184,912,0.7454979288870369,A,196,0.7663973822909592,A
159597,491,0.14162275220401666,C,872,0.15794316388758434,C
878345,142,0.48362958361245156,D,955,0.2628554140924041,D
12251,348,0.9647366189685915,C,313,0.33372216468088056,C
773293,31,0.19529284509148448,A,991,0.4087877746940549,A
435532,496,0.5885061279698625,C,838,0.7043389097021006,C
770014,619,0.38618826454952115,D,677,0.7166726980800131,D
736912,586,0.056885060611681526,A,329,0.42749834649950236,A
885719,130,0.27532065765533387,C,76,0.24313781529976386,C
347859,88,0.6531492724184904,A,799,0.6594182356451675,A
643306,191,0.10487244204843915,A,286,0.9869291976593795,A
208342,80,0.5900717589003757,C,483,0.1342847338382135,C
898200,169,0.47497749369980435,B,894,0.15041957490003344,B
113405,518,0.0868270589724125,A,335,0.5727331679059948,A
604813,938,0.2004856728022144,B,471,0.36220379421868987,B
80040,160,0.169155843457525,B,693,0.9714386664633475,B
708682,137,0.744413003121772,B,657,0.4107789503584126,B
72040,521,0.09437519980087916,C,851,0.5283973817548628,C
340990,982,0.8232297244026585,C,982,0.5042115589460796,C
240144,325,0.5483172021853293,C,663,0.5752237687990793,C
554052,867,0.12453593932819274,D,411,0.5747378415898515,D
88512,182,0.4903704580704953,B,638,0.8282226427640579,B
336590,803,0.8262269580804448,D,8,0.22522993625986798,D
87929,488,0.7129330816482289,C,265,0.8555746318615226,C
519067,300,0.9805431726120004,A,211,0.3084816648184263,A
134794,701,0.30715308689554244,B,26,0.5334220498943437,B
914675,964,0.9357252440420943,B,798,0.12732354208883823,B
290744,995,0.09337832465327767,B,335,0.8705560513983387,B
782953,642,0.5284468784178282,A,673,0.208807253850262,A
959834,154,0.14853657271816467,D,434,0.9910036271145786,D
748545,176,0.549077757785231,C,958,0.9198782609197185,C
847839,282,0.4587236734597373,C,140,0.8776375941848726,C
308525,974,0.1740629354716775,C,854,0.9480136958890701,C
624431,578,0.9009058133031116,D,454,0.8675327877994058,D
986276,290,0.9920811713715518,C,210,0.770983736071772,C
817059,316,0.20268641920654573,A,774,0.2096379706290239,A
691093,364,0.9513940240045863,A,215,0.9851521036832852,A
64071,31,0.8583475641205273,D,7,0.38002913298764573,D
176371,605,0.6879572410129073,C,363,0.36039244343140553,C
613786,312,0.06825452907625096,A,444,0.9459405977115642,A
227851,580,0.38013873393306297,C,974,0.96423446591732,C
64547,994,0.2890625310046465,C,867,0.2489981217485545,C
798871,469,0.32523939239936706,B,711,0.46981270434176803,B
13350,113,0.21642751639016777,D,62,0.5962044879971464,D
765780,122,0.08792382030980272,C,887,0.7398492147099389,C
33022,30,0.7715555564886203,A,178,0.936291586746273,A
945158,69,0.2866060771932334,C,759,0.8094175890856956,C
433501,266,0.5219167096251526,A,30,0.4975553915208346,A
528561,567,0.49121478083076975,A,910,0.4705023246573118,A
119995,528,0.6599247775589455,B,552,0.3770367708988658,B
235496,546,0.7895012132419577,D,15,0.3486664064019076,D
569584,442,0.13025322395029038,A,94,0.4198828785731755,A
168727,374,0.6491135422901655,B,115,0.9687304010666115,B
890377,724,0.6265300802492897,C,330,0.656374272256986,C
670727,253,0.26038171901496987,B,224,0.5147340307370395,B
120027,964,0.2087539252271582,D,230,0.6592099300189985,D
74923,96,0.7786582964961655,A,747,0.6593693591736863,A
799238,839,0.6396795779424392,C,335,0.42202095221557234,C
299171,3,0.907951057417608,D,186,0.01432173060591857,D
554735,144,0.062453834085632876,D,406,0.32253237822437664,D
858107,7,0.24728225675138238,A,643,0.8695258410050681,A
928456,904,0.6609632167049997,A,261,0.34098299448928604,A
547438,479,0.06190306766105458,D,232,0.9750878844964015,D
261764,523,0.06829035356250679,A,123,0.550464769547398,A
985995,62,0.2903175671971113,B,894,0.3476242445933103,B
682470,103,0.36514514143794563,B,203,0.7334123234793231,B
978835,521,0.6897987299654961,D,102,0.6803969008150362,D
203944,599,0.7759054452023708,C,285,0.04891218214524351,C
83395,590,0.0669673833402541,A,738,0.9381433300673455,A
805162,683,0.14581623558139667,C,76,0.25132924101010745,C
625192,63,0.671134190776141,D,773,0.4103755290828889,D
526592,350,0.006596366437735424,D,492,0.8224412512798082,D
733497,393,0.05339438307964639,D,400,0.786312849517487,D
600027,353,0.5289943502608548,D,854,0.3504073327074322,D
47268,926,0.9690818585032331,A,986,0.9490500858144303,A
601522,494,0.15212399896724305,C,914,0.4014405319353298,C
388993,609,0.4741642114747251,D,454,0.14240843558488836,D
367951,551,0.10125319410144829,A,652,0.11729201317295634,A
507736,906,0.23147570524700356,C,676,0.4382719866843686,C
448493,882,0.8751454476739411,B,554,0.7429117307814634,B
180487,264,0.5064367163501077,A,72,0.8802268801554513,A
16900,43,0.9790009883806178,A,641,0.46652568449013354,A
989158,632,0.7694824504683758,A,535,0.10305016553828827,A
471292,827,0.6936296463632229,C,890,0.8499654133983746,C
214802,577,0.036508631792126156,C,13,0.10113098258596365,C
642642,561,0.4716976404743862,A,599,0.494976082603545,A
474369,279,0.7048353977418975,D,616,0.10779767923312655,D
389279,536,0.27824278522487855,C,989,0.7640306743876212,C
209687,885,0.6258663830238088,A,580,0.18073768931734868,A
569734,433,0.8157713118779049,D,746,0.4566231731282925,D
632116,655,0.7081729694653515,C,332,0.45820457264113734,C
246484,924,0.36719255068196544,A,571,0.7708089043459512,A
698519,741,0.836340605692273,C,864,0.4998364065337655,C
636148,244,0.4336700895404061,D,341,0.3518047006160223,D
199805,224,0.62558152304474,A,936,0.7219406671109235,A
409343,266,0.8479353542525508,B,982,0.16854319216877056,B
877112,804,0.9882755578670378,B,114,0.18978975401704634,B
487148,246,0.7936502124810496,A,95,0.0905422174309608,A
663620,930,0.5162570880763301,D,733,0.3401639501216095,D
84916,863,0.40686928731231964,B,943,0.38524016070087264,B
407797,84,0.3524445478494769,B,453,0.8261340338049296,B
229867,508,0.35530519017247664,D,561,0.15501181533576036,D
14003,855,0.7200167183853433,B,506,0.2244686024878022,B
726572,113,0.9031991525727697,D,987,0.020773953628028474,D
724892,487,0.15293444456759486,C,868,0.5185713885791272,C
776640,220,0.6318674058095486,A,327,0.5403691109796924,A
282493,746,0.41597647455404285,B,981,0.6931990618593454,B
603948,886,0.6064911669562053,B,939,0.7842186092250363,B
487169,581,0.6369608968612086,D,826,0.8262937560982375,D
576691,73,0.23290786083589998,D,737,0.34834278909537586,D
142572,640,0.4010271454100187,A,573,0.4484682720824781,A
2323,704,0.8455302234035562,B,977,0.7188687941140709,B
94915,529,0.7684155358648634,A,677,0.4521117233471965,A
602453,168,0.9765057501175001,C,583,0.798416345387464,C
103,957,0.3803686145731322,B,994,0.6095944348944047,B
548523,469,0.7599292092096693,D,628,0.06362873710522032,D
446470,625,0.6998262771780518,C,30,0.6494070137204689,C
229679,731,0.5501823663590111,D,98,0.3111953836318623,D
612324,234,0.7619473982866104,D,724,0.4303608900238911,D
422186,468,0.7180115058415418,C,188,0.26050556750169207,C
802020,610,0.26415055053690273,A,232,0.3512006847980321,A
237291,785,0.11075800193543273,A,536,0.25776782647073826,A
647673,302,0.8430463025888838,B,819,0.905145045877089,B
600745,768,0.12205346169369446,A,651,0.6208723969623547,A
103830,688,0.030537592667287394,B,548,0.21837385725806924,B
489271,803,0.31608839686408885,C,893,0.6831810840414064,C
986566,655,0.8985278850683895,D,614,0.37416830341506757,D
736519,53,0.767505341189975,D,912,0.4406975858387914,D
172111,828,0.6432825344553538,C,519,0.14884975414247414,C
825092,73,0.580372640674105,A,637,0.03877428125808413,A
235301,472,0.9653003006363546,B,357,0.6830320520730074,B
995232,334,0.1750177167255501,C,617,0.15525262055800781,C
872051,716,0.6743138450217824,A,684,0.5544618447532026,A
215617,864,0.45590226385861665,B,374,0.14138137727567068,B
268368,166,0.6772467805623406,D,813,0.4042846936105965,D
805106,112,0.08254291960213023,D,938,0.9823456326210844,D
162775,589,0.3457849884892058,C,458,0.7635226115438455,C
656174,131,0.36020516966697946,B,502,0.023834150219257166,B
954067,908,0.28625905033078836,B,329,0.5612529924817717,B
580088,53,0.01061788053374313,C,969,0.0891874976986633,C
537446,536,0.059666741067489704,B,989,0.3029459222026273,B
863135,205,0.8393019367275321,D,360,0.9641871119869029,D
569887,239,0.1755425018310912,D,843,0.8253942555499476,D
316160,976,0.20127231795011025,A,101,0.4572337564078294,A
630882,426,0.3939341297429867,B,913,0.22156714433737523,B
673098,457,0.9755163077998693,B,731,0.20360823344644308,B
973045,412,0.10280226343327448,C,584,0.6404211417810398,C
445720,606,0.5704984341427227,D,46,0.9220863385609442,D
430382,559,0.18824733023919338,C,921,0.6893895202601776,C
185677,177,0.37660143462405193,A,926,0.240387385037498,A
211993,266,0.07361620608670094,A,399,0.8265722112981365,A
554986,975,0.35170412564174325,C,159,0.1416694193985435,C
915023,548,0.4521138017377896,B,636,0.668532805578301,B
436256,327,0.32247060292915775,B,962,0.8786810461680319,B
158465,313,0.021794463148279486,D,836,0.7792253456131852,D
87807,584,0.5408816206630127,C,712,0.767126608260931,C
166802,115,0.37156140037761987,A,678,0.6894993724150552,A
595766,720,0.07717029652789109,D,652,0.11438037540971036,D
40354,354,0.7727346808193336,B,923,0.7911900467316568,B
427372,516,0.2058214862778398,C,187,0.5369397053672266,C
796985,99,0.510244374339763,B,966,0.7400929425395962,B
84692,949,0.6208085553828048,C,779,0.11940070535917757,C
501848,588,0.9233460896057826,C,973,0.08650306280516074,C
967836,653,0.7442668859497029,D,130,0.5182255580690388,D
320765,152,0.7026078034191063,C,480,0.47881978831696426,C
268000,280,0.443058296299761,B,234,0.03803125644545802,B
307941,46,0.07882192007534816,A,85,0.762541411024457,A
892582,694,0.7952990289129277,B,247,0.43594862979144466,B
74740,692,0.515123540290215,B,742,0.3179213109892449,B
175596,917,0.7165644047765579,B,358,0.462035426502297,B
699977,592,0.2502601772914873,D,863,0.24577612133070859,D
555023,295,0.11154550949955955,B,146,0.901519612251167,B
915748,254,0.8453157068117481,B,780,0.6282865929245592,B
675016,294,0.05909942779845201,D,376,0.7400055752764427,D
167404,913,0.8801514582400449,B,43,0.4599320695576924,B
382241,20,0.5669925321910054,B,860,0.6264999088119072,B
272184,734,0.4800311408195521,B,964,0.40579235867515684,B
245011,864,0.27434201542538617,D,222,0.712589861385264,D
378826,931,0.28322051910560675,C,555,0.6522374410355076,C
233555,312,0.19282637549572035,C,710,0.2064532815364798,C
977173,676,0.8564298599910358,B,421,0.31649069092109616,B
825573,599,0.489276712972485,A,888,0.7384656826448074,A
358599,504,0.272200681197561,D,8,0.9201717887986396,D
912260,727,0.6529313313825328,C,339,0.8526009253408534,C
159008,329,0.6009946299162141,B,761,0.15060293643144207,B
51412,886,0.6004858880368207,C,314,0.8406785135419896,C
728857,866,0.2882795424180258,B,425,0.11844046810496722,B
944787,754,0.45006653468515523,B,679,0.9454018186527958,B
827463,799,0.7201362842332817,A,773,0.03937834602295409,A
419146,10,0.2889027800242977,C,785,0.019954119519705826,C
52696,680,0.20669165702213,D,907,0.36996816150017076,D
720536,624,0.7452859791148955,A,138,0.6240310989328066,A
424618,370,0.4766334510368667,D,373,0.8512528259509486,D
943637,212,0.9530270205216732,A,525,0.2802458404156296,A
68196,615,0.9749110250061932,A,53,0.649405116131931,A
621344,476,0.2884026832018385,A,279,0.749997623228257,A
322140,728,0.4039853811325912,B,926,0.4701209692658255,B
67363,777,0.30247131741659905,D,711,0.671903917717067,D
928451,509,0.3269581168914447,C,935,0.44987422167342983,C
338394,563,0.7493606180778278,D,248,0.0744146270834447,D
591929,678,0.33404469683955373,B,157,0.5719088077653725,B
207384,459,0.9686182002084912,C,797,0.08738707649477118,C
706169,187,0.10493486636368543,D,9,0.7231071145344318,D
449895,5,0.5285081972829796,B,596,0.6261263785186733,B
106546,378,0.8460310716204783,D,940,0.7460640812409067,D
110076,555,0.9622177506839247,B,190,0.0917038822044014,B
941824,609,0.645378715889287,C,3,0.43296936744148073,C
171863,308,0.5620063787230678,A,519,0.006313391622590259,A
833624,682,0.1738837763790716,D,997,0.19772049980805506,D
732529,38,0.18743996297663412,A,899,0.5419984353738582,A
254495,27,0.47889527111057995,B,716,0.12401030736318297,B
195664,364,0.1678807571669888,B,192,0.18704805410367475,B
352899,152,0.5195782691540485,D,166,0.3946679728872844,D
362860,289,0.5877411641736887,A,436,0.25094979870668477,A
724350,69,0.5334409855691503,D,66,0.06161957280921171,D
949292,501,0.7368859241426071,D,690,0.7644338078695512,D
17078,301,0.8090188724963021,B,707,0.352894964886698,B
503606,963,0.20523729636813848,A,145,0.7378591951023942,A
582033,504,0.02315245942342692,A,894,0.13943202635843532,A
959081,668,0.053028606737952844,A,97,0.016389365429368863,A
623758,649,0.12086848023465047,D,277,0.3373152181339002,D
480557,412,0.9792191007088674,D,509,0.3922318976992095,D
20329,585,0.3225740647991646,B,499,0.96909991402767,B
439389,216,0.5798727359463925,B,361,0.9614394166023396,B
140037,98,0.9167360083237882,B,975,0.3232825004013188,B
60852,283,0.561955466910509,D,426,0.49050687263136794,D
475989,916,0.3605441904266681,B,214,0.9445767501458571,B
429437,329,0.3420086807252881,A,460,0.38957647813434315,A
502156,101,0.0024074328369159126,A,810,0.7699456906036314,A
346046,272,0.07735624870103741,B,228,0.6330698207248242,B
816077,693,0.16886689278595712,A,809,0.37600890862190217,A
580072,402,0.6845118025371612,B,147,0.2961033733582772,B
383613,680,0.47039163625888913,B,667,0.6439882797179641,B
459594,916,0.032763579401772214,C,377,0.46493948083964654,C
906859,242,0.022647040908289173,A,457,0.6258898703904409,A
248345,430,0.2531244970558061,D,959,0.27355205607371946,D
507935,909,0.14590000667976044,C,723,0.6065424714485815,C
853251,470,0.5566787015633426,B,600,0.12853568287792583,B
340501,783,0.3550643082639757,C,126,0.0524234836380012,C
681707,605,0.4150891175860154,A,949,0.06789465352826884,A
660544,111,0.7503040722352985,A,104,0.5227805835260579,A
913142,807,0.23858831206671827,D,422,0.34357309900858024,D
298353,898,0.15831482290816457,B,504,0.40055987645023594,B
612190,325,0.5161481880538645,B,537,0.4163529175655447,B
307189,824,0.6901525651818495,C,459,0.15906045671738045,C
33723,202,0.8968688665896508,D,245,0.05651417854993468,D
345952,470,0.2215600698951905,B,43,0.21900090395307348,B
719293,468,0.04904883045922459,D,972,0.1526307460250036,D
583543,325,0.8432916093085745,D,512,0.3194590160470474,D
412005,609,0.8996346989155797,D,685,0.7147421739781256,D
550726,747,0.6493033504642652,A,235,0.5827391854782779,A
783625,27,0.6381807804775593,B,357,0.7018242111848848,B
927475,85,0.18696971588261968,C,155,0.5362299830269064,C
417041,485,0.3304148169786776,D,772,0.6076185126325355,D
441045,691,0.011026767372614765,A,334,0.897928128096028,A
293601,535,0.44452885644528406,A,666,0.2853817302856577,A
875883,713,0.42863381793190947,A,456,0.6033678573946265,A
326058,628,0.4049088364809007,A,189,0.1126934889082617,A
340598,27,0.3409499686780808,A,760,0.9330835407542759,A
24064,413,0.9979411014807174,D,204,0.7597592813537044,D
176709,944,0.9073421599623174,D,663,0.6261176335052404,D
57857,721,0.944686680137806,D,523,0.02381252728329275,D
286291,177,0.9579235601866101,D,221,0.8295871926912601,D
312567,296,0.4946039631008593,C,511,0.9467950740452267,C
682039,374,0.3058826959072416,D,631,0.10726158979842326,D
530833,919,0.33851694752270434,C,873,0.031199936712359877,C
273635,408,0.2668256865135319,B,877,0.011211908957266092,B
484103,560,0.846223597641346,C,310,0.44506061361298643,C
874028,243,0.1059265452000292,C,376,0.21530864123830284,C
95113,389,0.18248091256325727,D,994,0.42316566215341145,D
397544,435,0.830626347072619,A,286,0.4174870301308182,A
677015,340,0.2992355010816442,B,304,0.7704436856135185,B
484077,631,0.6198962844787829,C,309,0.141838083138508,C
557466,461,0.19944897472857437,A,123,0.9194063591711952,A
880500,452,0.7690491076592075,B,14,0.1125867671228592,B
982029,673,0.5744675686601045,C,719,0.5632306522110476,C
818966,746,0.03345439166623898,A,748,0.6918015193439636,A
743638,382,0.9044837295086758,A,66,0.3975389352293257,A
795632,338,0.6117953355460507,D,38,0.4974234359896743,D
673863,947,0.7530148814684229,B,996,0.01326906365722924,B
893352,736,0.5925929067136637,B,672,0.0630102452593213,B
300408,164,0.034702696971760316,A,687,0.2719624412297428,A
175240,342,0.14571781934920947,A,240,0.689675200343051,A
974496,669,0.7122345227722772,D,665,0.04412310476244152,D
233736,416,0.735199485013289,D,732,0.8484565670976487,D
292765,774,0.20513294641360125,A,293,0.3640347949297428,A
127662,527,0.43816748001593275,A,833,0.6726579424117447,A
650411,164,0.609322055150111,C,616,0.25320030662992854,C
497511,82,0.43379021943257334,C,340,0.9247190755506507,C
315951,726,0.029463094151437552,C,351,0.5063528784982761,C
759787,50,0.3363249635656509,B,513,0.5439967367200436,B
206514,200,0.6254776096089997,B,333,0.7318546983336566,B
339978,735,0.7983276332114282,B,590,0.35113435797263914,B
366787,332,0.28214128138674144,C,937,0.07220667373342349,C
791543,423,0.1315706473742908,C,773,0.40611987041575903,C
150100,716,0.6308026874788046,C,554,0.6382486156865002,C
874971,612,0.6063628855617017,C,24,0.016219996147583737,C
140369,154,0.48019588806313895,C,212,0.18571411689860073,C
435220,280,0.8669710003037295,A,432,0.9448746096902659,A
141000,188,0.5905014355437492,B,311,0.4285238803867829,B
